x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,STN_ID
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.16,8/16/2010 0:00,ON,2010,8,16,19.9,,14,,25.7,,0,,,M,,M,,,,M,54,,1.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.17,8/17/2010 0:00,ON,2010,8,17,19.6,,12.6,,26.5,,0,,,M,,M,,,,M,52,,1.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.18,8/18/2010 0:00,ON,2010,8,18,18.7,,12.5,,24.9,,0,,,M,,M,,,0,,0,,0.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.19,8/19/2010 0:00,ON,2010,8,19,19.8,,11.2,,28.4,,0,,,M,,M,,,,M,48,,1.8,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.20,8/20/2010 0:00,ON,2010,8,20,17,,9.2,,24.8,,0,,,M,,M,,,,M,32,,0,,1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.21,8/21/2010 0:00,ON,2010,8,21,19.7,,15.8,,23.5,,9.6,,,M,,M,,,0,,0,,1.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.22,8/22/2010 0:00,ON,2010,8,22,20,,17.3,,22.7,,3.5,,,M,,M,,,,M,35,,2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.23,8/23/2010 0:00,ON,2010,8,23,18.8,,16.4,,21.1,,0.3,,,M,,M,,,,M,39,,0.8,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.24,8/24/2010 0:00,ON,2010,8,24,17.3,,10.9,,23.7,,0,,,M,,M,,,,M,33,,0,,0.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.25,8/25/2010 0:00,ON,2010,8,25,17.7,,9.9,,25.5,,0,,,M,,M,,,,M,41,,0,,0.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.26,8/26/2010 0:00,ON,2010,8,26,,M,,M,21.5,E,0,,,M,,M,,,0,,0,,,M,,M,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.27,8/27/2010 0:00,ON,2010,8,27,14.7,,5,,24.4,,0,,,M,,M,,,,M,41,,0,,3.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.28,8/28/2010 0:00,ON,2010,8,28,18.6,,9,,28.1,,0,,,M,,M,,,,M,33,,0.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.29,8/29/2010 0:00,ON,2010,8,29,19.9,,8.6,,31.1,,0,,,M,,M,,,,M,32,,1.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.30,8/30/2010 0:00,ON,2010,8,30,23.9,,14.2,,33.6,,0,,,M,,M,,,,M,33,,5.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.8.31,8/31/2010 0:00,ON,2010,8,31,24.7,,16.8,,32.5,,0,,,M,,M,,,,M,43,,6.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.1,9/1/2010 0:00,ON,2010,9,1,25.9,,20.4,,31.4,,0,,,M,,M,,,,M,50,,7.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.2,9/2/2010 0:00,ON,2010,9,2,,M,21,E,,M,12.7,,,M,,M,,,0,,0,,,M,,M,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.3,9/3/2010 0:00,ON,2010,9,3,19.1,,14.2,,24,,15.9,,,M,,M,,,,M,50,,1.1,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.4,9/4/2010 0:00,ON,2010,9,4,12.2,,9.8,,14.5,,11.1,,,M,,M,,,,M,59,,0,,5.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.5,9/5/2010 0:00,ON,2010,9,5,12.5,,6.8,,18.2,,0,,,M,,M,,,,M,46,,0,,5.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.6,9/6/2010 0:00,ON,2010,9,6,15.6,,9.2,,22,,0,,,M,,M,,,,M,44,,0,,2.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.7,9/7/2010 0:00,ON,2010,9,7,21.8,,15.7,,27.9,,0,,,M,,M,,,,M,61,,3.8,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.8,9/8/2010 0:00,ON,2010,9,8,14.6,,11.9,,17.2,,4.2,,,M,,M,,,,M,59,,0,,3.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.9,9/9/2010 0:00,ON,2010,9,9,13,,11,,15,,0.8,,,M,,M,,,,M,48,,0,,5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.10,9/10/2010 0:00,ON,2010,9,10,13.8,,7.1,,20.5,,0,,,M,,M,,,0,,0,,0,,4.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.11,9/11/2010 0:00,ON,2010,9,11,12.6,,4.5,,20.6,,3.3,,,M,,M,,,,M,37,,0,,5.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.12,9/12/2010 0:00,ON,2010,9,12,16.4,E,11.7,E,21,E,3.6,E,,M,,M,,,,M,,M,0,E,1.6,E,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.13,9/13/2010 0:00,ON,2010,9,13,15.6,,9.1,,22.1,,1,,,M,,M,,,,M,50,,0,,2.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.14,9/14/2010 0:00,ON,2010,9,14,12.8,,6.5,,19,,0,,,M,,M,,,,M,46,,0,,5.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.15,9/15/2010 0:00,ON,2010,9,15,11.9,,5.3,,18.4,,0,,,M,,M,,,0,,0,,0,,6.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.16,9/16/2010 0:00,ON,2010,9,16,10.7,,8.5,,12.9,,26.4,,,M,,M,,,0,,0,,0,,7.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.17,9/17/2010 0:00,ON,2010,9,17,13,,9.1,,16.8,,0.3,,,M,,M,,,0,,0,,0,,5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.18,9/18/2010 0:00,ON,2010,9,18,14.5,,7.8,,21.2,,1.1,,,M,,M,,,,M,46,,0,,3.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.19,9/19/2010 0:00,ON,2010,9,19,11.4,,5.1,,17.7,,0,,,M,,M,,,0,,0,,0,,6.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.20,9/20/2010 0:00,ON,2010,9,20,10.8,,3.1,,18.4,,0,,,M,,M,,,0,,0,,0,,7.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.21,9/21/2010 0:00,ON,2010,9,21,16.1,,6.5,,25.6,,1.1,,,M,,M,,,,M,69,,0,,1.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.22,9/22/2010 0:00,ON,2010,9,22,14.9,,7.9,,21.8,,0.5,,,M,,M,,,,M,35,,0,,3.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.23,9/23/2010 0:00,ON,2010,9,23,13.4,,5.1,,21.7,,0,,,M,,M,,,,M,37,,0,,4.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.24,9/24/2010 0:00,ON,2010,9,24,21.9,,15.2,,28.6,,0,,,M,,M,,,,M,70,,3.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.25,9/25/2010 0:00,ON,2010,9,25,10.8,,6.2,,15.4,,0.5,,,M,,M,,,,M,52,,0,,7.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.26,9/26/2010 0:00,ON,2010,9,26,9.6,E,5.1,E,14.1,,0,,,M,,M,,,,M,,M,0,E,8.4,E,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.27,9/27/2010 0:00,ON,2010,9,27,11,,7.2,,14.7,,4.5,,,M,,M,,,,M,35,,0,,7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.28,9/28/2010 0:00,ON,2010,9,28,12.7,,11.4,,14,,25.6,,,M,,M,,,,M,37,,0,,5.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.29,9/29/2010 0:00,ON,2010,9,29,14.1,,9,,19.1,,0,,,M,,M,,,,M,32,,0,,3.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.9.30,9/30/2010 0:00,ON,2010,9,30,13.3,,7,,19.6,,0,,,M,,M,,,,M,41,,0,,4.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.1,10/1/2010 0:00,ON,2010,10,1,10,,3.5,,16.5,,0,,,M,,M,,,,M,39,,0,,8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.2,10/2/2010 0:00,ON,2010,10,2,5.6,,2.1,,9,,4.5,,,M,,M,,,0,,0,,0,,12.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.3,10/3/2010 0:00,ON,2010,10,3,7.5,,4.5,,10.5,,0,,,M,,M,,,,M,33,,0,,10.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.4,10/4/2010 0:00,ON,2010,10,4,7.4,,2.2,,12.5,,2.6,,,M,,M,,,,M,33,,0,,10.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.5,10/5/2010 0:00,ON,2010,10,5,10.8,,7.1,,14.5,,9.1,,,M,,M,,,,M,35,,0,,7.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.6,10/6/2010 0:00,ON,2010,10,6,11.5,,7.5,,15.5,,0.3,,,M,,M,,,0,,0,,0,,6.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.7,10/7/2010 0:00,ON,2010,10,7,,M,7.5,E,,M,0,,,M,,M,,,0,,0,,,M,,M,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.8,10/8/2010 0:00,ON,2010,10,8,13.6,,4.9,,22.2,,0,,,M,,M,,,,M,56,,0,,4.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.9,10/9/2010 0:00,ON,2010,10,9,9.5,,1.7,,17.2,,0,,,M,,M,,,0,,0,,0,,8.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.10,10/10/2010 0:00,ON,2010,10,10,10.9,,-0.1,,21.8,,0,,,M,,M,,,,M,35,,0,,7.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.11,10/11/2010 0:00,ON,2010,10,11,10,,4.6,,15.4,,2,,,M,,M,,,0,,0,,0,,8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.12,10/12/2010 0:00,ON,2010,10,12,5.9,,-1.1,,12.9,,0,,,M,,M,,,0,,0,,0,,12.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.13,10/13/2010 0:00,ON,2010,10,13,6.3,,-2.7,,15.3,,6.3,,,M,,M,,,0,,0,,0,,11.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.14,10/14/2010 0:00,ON,2010,10,14,7.3,,1.6,,13,,18.8,,,M,,M,,,,M,41,,0,,10.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.15,10/15/2010 0:00,ON,2010,10,15,8,,1.9,,14.1,,0,,,M,,M,,,,M,67,,0,,10,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.16,10/16/2010 0:00,ON,2010,10,16,8.1,,1.6,,14.6,,0,,,M,,M,,,,M,33,,0,,9.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.17,10/17/2010 0:00,ON,2010,10,17,9.8,E,4.1,E,15.5,E,0,E,,M,,M,,,,M,,M,0,E,8.2,E,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.18,10/18/2010 0:00,ON,2010,10,18,4.7,,-1.7,,11,,0,,,M,,M,,,,M,32,,0,,13.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.19,10/19/2010 0:00,ON,2010,10,19,6.9,,0,,13.8,,0,,,M,,M,,,,M,44,,0,,11.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.20,10/20/2010 0:00,ON,2010,10,20,9.2,,2,,16.3,,6,,,M,,M,,,,M,69,,0,,8.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.21,10/21/2010 0:00,ON,2010,10,21,4.3,,0.5,,8,,1.3,,,M,,M,,,,M,54,,0,,13.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.22,10/22/2010 0:00,ON,2010,10,22,5.1,,0,,10.2,,0,,,M,,M,,,,M,46,,0,,12.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.23,10/23/2010 0:00,ON,2010,10,23,7.4,,0.8,,13.9,,4.5,,,M,,M,,,,M,33,,0,,10.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.24,10/24/2010 0:00,ON,2010,10,24,14.1,,9.2,,19,,10.9,,,M,,M,,,,M,32,,0,,3.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.25,10/25/2010 0:00,ON,2010,10,25,13.9,,9.5,,18.3,,0,,,M,,M,,,,M,37,,0,,4.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.26,10/26/2010 0:00,ON,2010,10,26,16.5,,12.4,,20.5,,9.6,,,M,,M,,,,M,52,,0,,1.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.27,10/27/2010 0:00,ON,2010,10,27,14,,10.1,,17.9,,0,,,M,,M,,,,M,70,,0,,4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.28,10/28/2010 0:00,ON,2010,10,28,8.6,,4.5,,12.6,,0.3,,,M,,M,,,,M,65,,0,,9.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.29,10/29/2010 0:00,ON,2010,10,29,4.6,,2,,7.1,,0,,,M,,M,,,,M,48,,0,,13.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.30,10/30/2010 0:00,ON,2010,10,30,7.3,,2.3,,12.3,,0,,,M,,M,,,,M,57,,0,,10.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.10.31,10/31/2010 0:00,ON,2010,10,31,1.6,,-2.8,,6,,0,,,M,,M,,,,M,39,,0,,16.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.1,11/1/2010 0:00,ON,2010,11,1,0.7,,-5.7,,7.1,,0,,,M,,M,,,0,,0,,0,,17.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.2,11/2/2010 0:00,ON,2010,11,2,0.6,,-5.9,,7.1,,0,,,M,,M,,,0,,0,,0,,17.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.3,11/3/2010 0:00,ON,2010,11,3,1.4,,-5.7,,8.5,,0.5,,,M,,M,,,,M,33,,0,,16.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.4,11/4/2010 0:00,ON,2010,11,4,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.5,11/5/2010 0:00,ON,2010,11,5,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.6,11/6/2010 0:00,ON,2010,11,6,0.2,,-5.2,,5.6,,0,,,M,,M,,,0,,0,,0,,17.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.7,11/7/2010 0:00,ON,2010,11,7,2.9,,-2.8,,8.5,,0,,,M,,M,,,22,,33,,0,,15.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.8,11/8/2010 0:00,ON,2010,11,8,3.4,,-4.5,,11.2,,0,,,M,,M,,,0,,0,,0,,14.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.9,11/9/2010 0:00,ON,2010,11,9,3.6,,-5.8,,12.9,,0,,,M,,M,,,0,,0,,0,,14.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.10,11/10/2010 0:00,ON,2010,11,10,3.5,,-4.1,,11.1,,0,,,M,,M,,,0,,0,,0,,14.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.11,11/11/2010 0:00,ON,2010,11,11,4,,-4.7,,12.6,,0,,,M,,M,,,0,,0,,0,,14,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.12,11/12/2010 0:00,ON,2010,11,12,6,,-3.1,,15,,0,,,M,,M,,,0,,0,,0,,12,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.13,11/13/2010 0:00,ON,2010,11,13,4.7,,-3.8,,13.2,,0,,,M,,M,,,0,,0,,0,,13.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.14,11/14/2010 0:00,ON,2010,11,14,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.15,11/15/2010 0:00,ON,2010,11,15,4.1,,-1.7,,9.8,,0,,,M,,M,,,23,,46,,0,,13.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.16,11/16/2010 0:00,ON,2010,11,16,3.6,,-2.3,,9.5,,17.8,,,M,,M,,,7,,57,,0,,14.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.17,11/17/2010 0:00,ON,2010,11,17,5.3,,2,,8.6,,2.1,,,M,,M,,,29,,72,,0,,12.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.18,11/18/2010 0:00,ON,2010,11,18,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.19,11/19/2010 0:00,ON,2010,11,19,2.1,,-1,,5.2,,0,,,M,,M,,,22,,59,,0,,15.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.20,11/20/2010 0:00,ON,2010,11,20,1,,-3.4,,5.3,,0,,,M,,M,,,27,,54,,0,,17,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.21,11/21/2010 0:00,ON,2010,11,21,2,,-3.2,,7.1,,0,,,M,,M,,,10,,44,,0,,16,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.22,11/22/2010 0:00,ON,2010,11,22,10.4,,6.8,,14,,2.5,,,M,,M,,,21,,44,,0,,7.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.23,11/23/2010 0:00,ON,2010,11,23,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.24,11/24/2010 0:00,ON,2010,11,24,-0.5,,-3.6,,2.6,,0,,,M,,M,,,30,,39,,0,,18.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.25,11/25/2010 0:00,ON,2010,11,25,3.1,,-1.2,,7.3,,10.3,,,M,,M,,,28,,74,,0,,14.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.26,11/26/2010 0:00,ON,2010,11,26,,M,-3.8,E,,M,0,,,M,,M,,,28,,74,,,M,,M,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.27,11/27/2010 0:00,ON,2010,11,27,-0.6,,-3.5,,2.3,,0,,,M,,M,,,26,,61,,0,,18.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.28,11/28/2010 0:00,ON,2010,11,28,-3.4,,-7.1,,0.4,,0,,,M,,M,,,28,,35,,0,,21.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.29,11/29/2010 0:00,ON,2010,11,29,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.11.30,11/30/2010 0:00,ON,2010,11,30,,,,,,,,,,,,,,,,,,,,,,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.1,12/1/2010 0:00,ON,2010,12,1,1.6,,-2.6,,5.7,,4.1,,,M,,M,,,25,,46,,0,,16.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.2,12/2/2010 0:00,ON,2010,12,2,-2.2,,-2.8,,-1.5,,0,,,M,,M,,,25,,44,,0,,20.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.3,12/3/2010 0:00,ON,2010,12,3,-1.5,,-4.3,,1.3,,0,,,M,,M,,,29,,32,,0,,19.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.4,12/4/2010 0:00,ON,2010,12,4,-4,,-6.5,,-1.5,,0,,,M,,M,,,34,,39,,0,,22,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.5,12/5/2010 0:00,ON,2010,12,5,-4.1,,-7.3,,-0.9,,0,,,M,,M,,,31,,56,,0,,22.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.6,12/6/2010 0:00,ON,2010,12,6,-5.6,,-7.2,,-4,,0,,,M,,M,,,30,,43,,0,,23.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.7,12/7/2010 0:00,ON,2010,12,7,-5.7,,-7.6,,-3.7,,0,,,M,,M,,,30,,50,,0,,23.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.8,12/8/2010 0:00,ON,2010,12,8,-9.5,,-13.7,,-5.3,,0,,,M,,M,,,30,,41,,0,,27.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.9,12/9/2010 0:00,ON,2010,12,9,-11,,-17.1,,-4.9,,0,,,M,,M,,,0,,0,,0,,29,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.10,12/10/2010 0:00,ON,2010,12,10,-2.8,,-6.8,,1.2,,0,,,M,,M,,,24,,41,,0,,20.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.11,12/11/2010 0:00,ON,2010,12,11,0.2,,-0.9,,1.2,,0,,,M,,M,,,8,,48,,0,,17.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.12,12/12/2010 0:00,ON,2010,12,12,-3.6,,-8.2,,1,,9.6,,,M,,M,,,34,,44,,0,,21.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.13,12/13/2010 0:00,ON,2010,12,13,-10.4,,-12.5,,-8.2,,0,,,M,,M,,,34,,61,,0,,28.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.14,12/14/2010 0:00,ON,2010,12,14,-9.7,,-11.4,,-7.9,,0,,,M,,M,,,30,,57,,0,,27.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.15,12/15/2010 0:00,ON,2010,12,15,-8.7,,-11.9,,-5.5,,0,,,M,,M,,,31,,50,,0,,26.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.16,12/16/2010 0:00,ON,2010,12,16,-6.9,,-9,,-4.8,,0,,,M,,M,,,25,,43,,0,,24.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.17,12/17/2010 0:00,ON,2010,12,17,-4.1,,-6,,-2.2,,0,,,M,,M,,,23,,43,,0,,22.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.18,12/18/2010 0:00,ON,2010,12,18,-7.9,,-9.7,,-6,,0,,,M,,M,,,23,,41,,0,,25.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2010.12.19,12/19/2010 0:00,ON,2010,12,19,-6.2,,-7.6,,-4.7,,0,,,M,,M,,,0,,0,,0,,24.2,,,,48569
